"","country","agegrp","st","year","N_cases","pct","total_cases"
"285","Austria",5,"STRPNE_15F",2013,0,0,564.355433237031
"286","Austria",5,"STRPNE_15F",2014,0,0,518.264770736256
"287","Austria",5,"STRPNE_15F",2015,0,0,730.392035972255
"288","Austria",5,"STRPNE_15F",2016,0,0,738.024153146347
"289","Austria",5,"STRPNE_15F",2017,0,0,954.475952714705
"290","Austria",5,"STRPNE_15F",2018,0,0,1109.76714174535
"291","Austria",5,"STRPNE_15F",2021,0,0,618.739523465008
"292","Austria",5,"STRPNE_15F",2022,0,0,921.717160506566
"293","Austria",5,"STRPNE_15F",2023,0,0,1488.55207670862
"294","Austria",5,"STRPNE_15F",2024,0,0,1643.911178099
"295","Austria",5,"STRPNE_16",2010,0,0,471.801901136396
"296","Austria",5,"STRPNE_16",2012,0,0,327.192901588246
"297","Austria",5,"STRPNE_16",2013,0,0,564.355433237031
"298","Austria",5,"STRPNE_16",2014,0,0,518.264770736256
"299","Austria",5,"STRPNE_16",2016,0,0,738.024153146347
"300","Austria",5,"STRPNE_16",2017,0,0,954.475952714705
"301","Austria",5,"STRPNE_16",2018,0,0,1109.76714174535
"302","Austria",5,"STRPNE_16",2019,0,0,1151.22441269853
"303","Austria",5,"STRPNE_16",2022,0,0,921.717160506566
"304","Austria",5,"STRPNE_16",2023,0,0,1488.55207670862
"305","Austria",5,"STRPNE_16",2024,0,0,1643.911178099
"306","Austria",5,"STRPNE_16A",2013,0,0,564.355433237031
"307","Austria",5,"STRPNE_16A",2014,0,0,518.264770736256
"308","Austria",5,"STRPNE_16A",2015,0,0,730.392035972255
"309","Austria",5,"STRPNE_16A",2017,0,0,954.475952714705
"310","Austria",5,"STRPNE_16A",2018,0,0,1109.76714174535
"311","Austria",5,"STRPNE_16A",2019,0,0,1151.22441269853
"312","Austria",5,"STRPNE_16A",2021,0,0,618.739523465008
"313","Austria",5,"STRPNE_16A",2022,0,0,921.717160506566
"314","Austria",5,"STRPNE_16A",2023,0,0,1488.55207670862
"315","Austria",5,"STRPNE_16A",2024,0,0,1643.911178099
"316","Austria",5,"STRPNE_16F",2010,0,0,471.801901136396
"317","Austria",5,"STRPNE_16F",2012,0,0,327.192901588246
"318","Austria",5,"STRPNE_16F",2013,7.01062648371446,1.24223602198758,564.355433237031
"319","Austria",5,"STRPNE_16F",2014,7.09951739740665,1.36986301178082,518.264770736256
"320","Austria",5,"STRPNE_16F",2015,6.95611462413352,0.952380951809524,730.392035972255
"321","Austria",5,"STRPNE_16F",2016,6.86534091453292,0.930232552046512,738.024153146347
"322","Austria",5,"STRPNE_16F",2017,6.8421214629154,0.716845871648746,954.475952714705
"323","Austria",5,"STRPNE_16F",2018,10.2756216324768,0.925925921388889,1109.76714174535
"324","Austria",5,"STRPNE_16F",2019,10.1878266478048,0.884955751061947,1151.22441269853
"325","Austria",5,"STRPNE_16F",2020,3.51249979724957,0.552486180939227,635.762471249204
"326","Austria",5,"STRPNE_16F",2021,6.72542959750018,1.08695652086957,618.739523465008
"327","Austria",5,"STRPNE_16F",2022,0,0,921.717160506566
"328","Austria",5,"STRPNE_16F",2023,20.4846615234605,1.37614678344037,1488.55207670862
"329","Austria",5,"STRPNE_16F",2024,13.2573481932413,0.806451611854839,1643.911178099
"330","Austria",5,"STRPNE_17",2010,0,0,471.801901136396
"331","Austria",5,"STRPNE_17",2012,0,0,327.192901588246
"332","Austria",5,"STRPNE_17",2013,0,0,564.355433237031
"333","Austria",5,"STRPNE_17",2014,0,0,518.264770736256
"334","Austria",5,"STRPNE_17",2017,0,0,954.475952714705
"335","Austria",5,"STRPNE_17",2022,0,0,921.717160506566
"336","Austria",5,"STRPNE_17A",2010,0,0,471.801901136396
"337","Austria",5,"STRPNE_17A",2012,0,0,327.192901588246
"338","Austria",5,"STRPNE_17A",2013,0,0,564.355433237031
"339","Austria",5,"STRPNE_17A",2014,0,0,518.264770736256
"340","Austria",5,"STRPNE_17A",2015,0,0,730.392035972255
"341","Austria",5,"STRPNE_17A",2016,0,0,738.024153146347
"342","Austria",5,"STRPNE_17A",2017,0,0,954.475952714705
"343","Austria",5,"STRPNE_17A",2018,0,0,1109.76714174535
"344","Austria",5,"STRPNE_17A",2019,0,0,1151.22441269853
"345","Austria",5,"STRPNE_17A",2020,0,0,635.762471249204
"346","Austria",5,"STRPNE_17A",2021,0,0,618.739523465008
"347","Austria",5,"STRPNE_17A",2022,0,0,921.717160506566
"348","Austria",5,"STRPNE_17A",2023,0,0,1488.55207670862
"349","Austria",5,"STRPNE_17A",2024,0,0,1643.911178099
"350","Austria",5,"STRPNE_17A/35B/C",2023,0,0,1488.55207670862
"351","Austria",5,"STRPNE_17F",2010,3.44380946979548,0.729927001459854,471.801901136396
"352","Austria",5,"STRPNE_17F",2012,0,0,327.192901588246
"353","Austria",5,"STRPNE_17F",2013,3.50531324185723,0.621118010993789,564.355433237031
"354","Austria",5,"STRPNE_17F",2014,7.09951739740665,1.36986301178082,518.264770736256
"355","Austria",5,"STRPNE_17F",2015,3.47805727554716,0.476190470904762,730.392035972255
"356","Austria",5,"STRPNE_17F",2016,6.86534091453292,0.930232552046512,738.024153146347
"357","Austria",5,"STRPNE_17F",2017,3.4210606837339,0.358422930824373,954.475952714705
"358","Austria",5,"STRPNE_17F",2018,6.85041445864341,0.617283950925926,1109.76714174535
"359","Austria",5,"STRPNE_17F",2019,13.5837688637397,1.17994100141593,1151.22441269853
"360","Austria",5,"STRPNE_17F",2020,3.51249979724957,0.552486180939227,635.762471249204
"361","Austria",5,"STRPNE_17F",2021,6.72542959750018,1.08695652086957,618.739523465008
"362","Austria",5,"STRPNE_17F",2022,0,0,921.717160506566
"363","Austria",5,"STRPNE_17F",2023,3.41411015467327,0.229357790573394,1488.55207670862
"364","Austria",5,"STRPNE_17F",2024,6.62867401442509,0.403225800927419,1643.911178099
"365","Austria",5,"STRPNE_18",2010,0,0,471.801901136396
"366","Austria",5,"STRPNE_18",2012,0,0,327.192901588246
"367","Austria",5,"STRPNE_18",2013,0,0,564.355433237031
"368","Austria",5,"STRPNE_18",2014,0,0,518.264770736256
"369","Austria",5,"STRPNE_18",2019,0,0,1151.22441269853
"370","Austria",5,"STRPNE_18",2021,0,0,618.739523465008
"371","Austria",5,"STRPNE_18",2022,0,0,921.717160506566
